birthdate,combine_bench,combine_broad_jump,combine_cone,combine_shuttle,combine_vert,combine_year,draft_pick,forty_yd,height,height.1,player_link,player_name,position,weight
1988-03-17 00:00:00,0.0,108.0,7.17,4.33,33.5,2010.0,155.0,4.85,77.0,,/players/S/SkelJo00.htm,John Skelton,QB,243.0
1980-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,2001.0,31.0,4.68,77.0,,/players/H/HeapTo00.htm,Todd Heap,TE,252.0
1985-10-28 00:00:00,0.0,0.0,0.0,0.0,0.0,2008.0,81.0,4.59,72.0,,/players/D/DoucEa00.htm,Early Doucet,WR,209.0
1983-02-19 00:00:00,21.0,109.0,6.99,4.09,32.5,2006.0,155.0,4.83,77.0,,/players/K/KingJe00.htm,Jeff King,TE,245.0
1987-04-26 00:00:00,,,,,,,240.0,,,,/players/S/StepLa00.htm,LaRod Stephens-Howling,RB,
1990-04-09 00:00:00,19.0,123.0,6.96,4.18,40.0,2011.0,38.0,4.59,69.0,,/players/W/WillRy00.htm,Ryan Williams,RB,212.0
1988-12-11 00:00:00,32.0,111.0,7.23,4.41,32.5,2011.0,136.0,4.74,70.0,,/players/S/SherAn00.htm,Anthony Sherman,RB,242.0
1989-11-27 00:00:00,16.0,122.0,0.0,0.0,36.5,2012.0,13.0,4.4,75.0,,/players/F/FloyMi00.htm,Michael Floyd,WR,220.0
1988-08-07 00:00:00,25.0,128.0,0.0,0.0,33.5,2009.0,31.0,4.38,73.0,,/players/W/WellCh00.htm,Beanie Wells,RB,235.0
1984-08-24 00:00:00,0.0,112.0,6.94,4.44,32.5,2007.0,36.0,4.85,75.0,,/players/K/KolbKe00.htm,Kevin Kolb,QB,218.0
1988-03-17 00:00:00,22.0,117.0,6.9,4.21,37.0,2011.0,69.0,4.46,77.0,,/players/H/HousRo01.htm,Rob Housler,TE,248.0
1988-09-06 00:00:00,23.0,112.0,6.69,4.32,33.5,2011.0,103.0,4.67,74.0,,/players/A/AchoSa00.htm,Sam Acho,LB,262.0
1990-07-11 00:00:00,15.0,126.0,6.58,4.07,38.0,2011.0,5.0,4.31,72.0,,/players/P/PetePa00.htm,Patrick Peterson,DB,219.0
1985-01-01 00:00:00,,,,,,,170.0,,,,/players/G/GayxWi99.htm,William Gay,DB,
1979-10-12 00:00:00,,,,,,,64.0,,,,/players/W/WilsAd99.htm,Adrian Wilson,DB,
1982-08-02 00:00:00,12.0,123.0,6.94,4.12,42.0,2005.0,123.0,4.56,74.0,,/players/R/RhodKe20.htm,Kerry Rhodes,DB,209.0
1986-10-09 00:00:00,17.0,114.0,0.0,0.0,31.0,2010.0,47.0,4.58,74.0,,/players/W/WashDa99.htm,Daryl Washington,LB,230.0
1987-04-03 00:00:00,0.0,0.0,0.0,0.0,0.0,2010.0,130.0,4.63,74.0,,/players/S/SchoOB99.htm,O'Brien Schofield,LB,221.0
1986-09-01 00:00:00,16.0,111.0,7.45,4.69,29.5,2008.0,50.0,5.04,80.0,,/players/C/CampCa99.htm,Calais Campbell,DL,290.0
1981-05-27 00:00:00,26.0,105.0,0.0,0.0,31.0,2004.0,64.0,5.0,75.0,,/players/D/DockDa20.htm,Darnell Dockett,DL,297.0
1977-11-26 00:00:00,,,,,,,,,,,/players/L/LenoPa20.htm,Paris Lenon,LB,
1985-06-17 00:00:00,,,,,,,,,,,/players/A/AdamMi98.htm,Michael Adams,DB,
1986-12-15 00:00:00,,,,,,,,,,,/players/W/WalkRe00.htm,Reggie Walker,LB,
1987-06-01 00:00:00,27.0,96.0,7.88,4.87,32.0,2010.0,26.0,5.19,74.0,,/players/W/WillDa99.htm,Dan Williams,DL,327.0
1989-05-05 00:00:00,23.0,125.0,6.71,3.97,34.0,2012.0,80.0,4.43,71.0,,/players/F/FlemJa00.htm,Jamell Fleming,DB,206.0
1980-05-29 00:00:00,29.0,102.0,0.0,0.0,0.0,2003.0,114.0,5.17,75.0,,/players/E/EasoNi20.htm,Nick Eason,DL,301.0
1975-12-11 00:00:00,,,,,,,19.0,,,,/players/H/HollVo20.htm,Vonnie Holliday,DL,
1984-07-05 00:00:00,30.0,120.0,7.31,4.42,29.5,2008.0,52.0,4.53,75.0,,/players/G/GrovQu99.htm,Quentin Groves,LB,259.0
1987-12-10 00:00:00,,,,,,,184.0,,,,/players/C/CartDa01.htm,David Carter,DL,
1990-06-17 00:00:00,19.0,131.0,6.79,4.3,39.5,2012.0,177.0,4.52,72.0,,/players/B/BethJu00.htm,Justin Bethel,DB,200.0
1983-11-11 00:00:00,,,,,,,133.0,,,,/players/S/SandJa21.htm,James Sanders,DB,
1986-01-02 00:00:00,15.0,120.0,7.09,4.23,37.0,2009.0,95.0,4.49,71.0,,/players/J/JohnRa98.htm,Rashad Johnson,DB,203.0
1986-12-31 00:00:00,17.0,0.0,0.0,0.0,0.0,2010.0,233.0,4.82,77.0,,/players/D/DrayJi00.htm,Jim Dray,TE,246.0
1983-11-02 00:00:00,28.0,112.0,7.29,4.17,35.5,2007.0,87.0,4.72,76.0,,/players/B/BradSt99.htm,Stewart Bradley,LB,254.0
1976-05-23 00:00:00,,,,,,,,,,,/players/F/feelyjay01.htm,Jay Feely,K,
1978-10-26 00:00:00,0.0,0.0,0.0,0.0,0.0,2002.0,112.0,5.26,75.0,,/players/Z/ZastDa20.htm,Dave Zastudil,P,222.0
1976-10-18 00:00:00,,,,,,,,,,,/players/L/LeacMi00.htm,Mike Leach,TE,
1986-02-14 00:00:00,,,,,,,123.0,,,,/players/O/OhrnRi20.htm,Rich Ohrnberger,OL,
1989-04-08 00:00:00,21.0,113.0,7.4,4.41,36.0,2012.0,225.0,4.97,77.0,,/players/S/SweeJ.00.htm,J.R. Sweezy,OL,298.0
1986-04-14 00:00:00,22.0,93.0,7.39,4.5,24.5,2009.0,49.0,5.26,77.0,,/players/U/UngeMa20.htm,Max Unger,OL,309.0
1983-04-30 00:00:00,28.0,110.0,7.72,4.62,29.5,2006.0,69.0,5.07,78.0,,/players/M/McQuPa21.htm,Paul McQuistan,OL,312.0
1985-09-27 00:00:00,23.0,108.0,7.56,4.63,22.5,2008.0,150.0,5.2,79.0,,/players/G/GiacBr20.htm,Breno Giacomini,OL,303.0
1988-11-29 00:00:00,0.0,118.0,6.97,4.09,34.0,2012.0,75.0,4.53,71.0,,/players/W/WilsRu00.htm,Russell Wilson,QB,204.0
1985-12-11 00:00:00,0.0,115.0,7.01,4.42,34.0,2007.0,38.0,4.87,76.0,,/players/M/MillZa01.htm,Zach Miller,TE,256.0
1986-09-01 00:00:00,0.0,119.0,7.09,4.34,39.5,2007.0,44.0,4.51,75.0,,/players/R/RiceSi01.htm,Sidney Rice,WR,200.0
1987-10-07 00:00:00,38.0,0.0,0.0,0.0,0.0,2010.0,6.0,5.18,77.0,,/players/O/OkunRu20.htm,Russell Okung,OL,307.0
1983-02-21 00:00:00,0.0,0.0,0.0,0.0,0.0,2005.0,3.0,4.45,75.0,,/players/E/EdwaBr00.htm,Braylon Edwards,WR,211.0
1986-04-22 00:00:00,20.0,125.0,7.05,4.55,35.5,2007.0,12.0,4.46,71.0,,/players/L/LyncMa00.htm,Marshawn Lynch,RB,215.0
1988-09-21 00:00:00,,,,,,,,,,,/players/B/BaldDo00.htm,Doug Baldwin,WR,
1987-12-12 00:00:00,19.0,113.0,6.99,4.57,35.5,2010.0,185.0,4.71,76.0,,/players/M/McCoAn00.htm,Anthony McCoy,TE,259.0
1983-02-06 00:00:00,0.0,0.0,0.0,0.0,0.0,2006.0,100.0,4.57,73.0,,/players/R/RobiMi00.htm,Michael Robinson,RB,227.0
1982-11-23 00:00:00,22.0,101.0,8.19,4.72,29.5,2005.0,163.0,5.3,76.0,,/players/O/OmiyFr20.htm,Frank Omiyale,OL,310.0
1983-10-30 00:00:00,0.0,116.0,7.17,4.21,38.0,2006.0,249.0,4.45,73.0,,/players/O/ObomBe00.htm,Ben Obomanu,WR,205.0
1984-03-20 00:00:00,,,,,,,,,,,/players/M/MartCh00.htm,Charly Martin,WR,
1989-12-02 00:00:00,28.0,122.0,7.16,4.31,36.0,2012.0,106.0,4.42,70.0,,/players/T/TurbRo00.htm,Robert Turbin,RB,222.0
1982-08-29 00:00:00,17.0,105.0,6.94,4.37,32.5,2006.0,117.0,4.42,68.0,,/players/W/WashLe00.htm,Leon Washington,RB,201.0
1985-01-03 00:00:00,16.0,110.0,7.08,4.43,27.0,2008.0,,4.74,78.0,,/players/M/MoorEv00.htm,Evan Moore,WR,233.0
1989-07-23 00:00:00,20.0,120.0,7.26,4.46,32.0,2011.0,99.0,4.71,75.0,,/players/W/WrigK.00.htm,K.J. Wright,LB,246.0
1988-04-03 00:00:00,22.0,116.0,7.36,4.41,32.0,2010.0,133.0,4.62,75.0,,/players/C/ChanKa99.htm,Kam Chancellor,DB,231.0
1984-08-02 00:00:00,13.0,123.0,7.2,4.24,36.5,2005.0,,4.63,75.0,,/players/B/BrowBr00.htm,Brandon Browner,DB,221.0
1982-09-14 00:00:00,25.0,116.0,7.23,4.1,34.0,2005.0,98.0,4.65,73.0,,/players/H/HillLe20.htm,LeRoy Hill,LB,229.0
1989-05-07 00:00:00,21.0,113.0,0.0,0.0,0.0,2010.0,14.0,4.43,70.0,,/players/T/ThomEa99.htm,Earl Thomas,DB,208.0
1988-03-30 00:00:00,16.0,125.0,6.82,4.33,38.0,2011.0,154.0,4.54,75.0,,/players/S/SherRi00.htm,Richard Sherman,DB,195.0
1981-10-30 00:00:00,18.0,116.0,7.48,4.66,35.0,2003.0,,4.68,75.0,,/players/C/ClemCh23.htm,Chris Clemons,LB,236.0
1985-01-15 00:00:00,24.0,106.0,7.94,4.65,24.0,2007.0,85.0,5.15,73.0,,/players/M/MebaBr99.htm,Brandon Mebane,DL,309.0
1984-04-18 00:00:00,20.0,111.0,7.75,4.64,28.0,2008.0,121.0,5.0,76.0,,/players/B/BryaRe99.htm,Red Bryant,DL,318.0
1984-12-29 00:00:00,33.0,107.0,0.0,0.0,27.5,2007.0,33.0,5.07,78.0,,/players/B/BranAl99.htm,Alan Branch,DL,324.0
1987-11-01 00:00:00,23.0,123.0,6.7,4.03,33.5,2012.0,15.0,4.41,75.0,,/players/I/IrviBr00.htm,Bruce Irvin,DL,245.0
1990-06-27 00:00:00,,,,,,,47.0,,,,/players/W/WagnBo00.htm,Bobby Wagner,LB,
1980-12-25 00:00:00,11.0,127.0,6.87,4.32,39.0,2003.0,11.0,4.38,71.0,,/players/T/TrufMa20.htm,Marcus Trufant,DB,199.0
1986-05-23 00:00:00,18.0,123.0,7.29,4.32,25.5,2008.0,54.0,4.76,77.0,,/players/J/JoneJa99.htm,Jason Jones,DL,273.0
1987-01-06 00:00:00,,,,,,,249.0,,,,/players/M/McDoCl99.htm,Clinton McDonald,DL,
1990-04-23 00:00:00,0.0,0.0,0.0,0.0,0.0,2012.0,181.0,4.62,73.0,,/players/G/GuyxWi00.htm,Winston Guy,DB,218.0
1988-06-12 00:00:00,23.0,0.0,0.0,0.0,0.0,2011.0,,4.51,70.0,,/players/J/JohnJe02.htm,Jeron Johnson,DB,212.0
1981-12-31 00:00:00,,,,,,,,,,,/players/F/FarwHe20.htm,Heath Farwell,LB,
1988-01-16 00:00:00,,,,,,,,,,,/players/M/MorgMi00.htm,Mike Morgan,LB,
1989-07-05 00:00:00,,,,,,,242.0,,,,/players/S/SmitMa02.htm,Malcolm Smith,LB,
1987-01-06 00:00:00,,,,,,,,,,,/players/M/MaraCh99.htm,Chris Maragos,DB,
1986-08-24 00:00:00,0.0,0.0,0.0,0.0,0.0,2010.0,,5.08,75.0,,/players/G/GresCl00.htm,Clint Gresham,LB,236.0
1981-11-26 00:00:00,,,,,,,,,,,/players/R/RyanJo21.htm,Jon Ryan,P,
1987-05-19 00:00:00,,,,,,,,,,,/players/J/JeanLe00.htm,Lemuel Jeanpierre,OL,
1985-06-29 00:00:00,,,,,,,,,,,/players/H/HausSt00.htm,Steven Hauschka,K,
1990-07-14 00:00:00,,,,,,,172.0,,,,/players/L/LaneJe00.htm,Jeremy Lane,DB,
1984-08-30 00:00:00,27.0,0.0,0.0,0.0,0.0,2007.0,28.0,4.79,78.0,,/players/S/StalJo20.htm,Joe Staley,OL,306.0
1989-10-11 00:00:00,21.0,99.0,8.17,4.97,33.0,2010.0,11.0,5.36,77.0,,/players/D/DaviAn27.htm,Anthony Davis,OL,323.0
1987-05-12 00:00:00,27.0,92.0,7.85,4.93,27.5,2010.0,17.0,5.24,77.0,,/players/I/IupaMi20.htm,Mike Iupati,OL,331.0
1987-05-04 00:00:00,33.0,103.0,7.83,4.69,27.5,2009.0,,5.16,79.0,,/players/B/BoonAl21.htm,Alex Boone,OL,328.0
1978-12-02 00:00:00,0.0,0.0,0.0,0.0,0.0,2002.0,154.0,5.13,75.0,,/players/G/GoodJo23.htm,Jonathan Goodwin,OL,318.0
1984-05-07 00:00:00,0.0,113.0,6.82,3.96,32.0,2005.0,1.0,4.71,76.0,,/players/S/SmitAl03.htm,Alex Smith,QB,217.0
1984-01-31 00:00:00,33.0,128.0,7.0,4.17,42.0,2006.0,6.0,4.38,75.0,,/players/D/DaviVe00.htm,Vernon Davis,TE,254.0
1983-05-14 00:00:00,0.0,0.0,0.0,0.0,0.0,2005.0,65.0,4.58,69.0,,/players/G/GoreFr00.htm,Frank Gore,RB,217.0
1987-09-14 00:00:00,0.0,0.0,0.0,0.0,0.0,2009.0,10.0,4.54,73.0,,/players/C/CrabMi00.htm,Michael Crabtree,WR,215.0
1987-08-06 00:00:00,35.0,113.0,7.05,4.34,31.0,2011.0,211.0,4.81,73.0,,/players/M/MillBr02.htm,Bruce Miller,RB,254.0
1984-08-12 00:00:00,,,,,,,175.0,,,,/players/W/WalkHu00.htm,Delanie Walker,TE,
1986-05-25 00:00:00,16.0,117.0,7.34,4.27,32.0,2008.0,95.0,4.59,72.0,,/players/M/MannMa01.htm,Mario Manningham,WR,181.0
1977-02-13 00:00:00,,,,,,,21.0,,,,/players/M/MossRa00.htm,Randy Moss,WR,
1988-07-19 00:00:00,11.0,118.0,7.0,4.19,33.0,2010.0,206.0,4.4,70.0,,/players/W/WillKy01.htm,Kyle Williams,WR,188.0
1988-09-16 00:00:00,24.0,122.0,6.74,4.21,35.0,2011.0,115.0,4.46,67.0,,/players/H/HuntKe00.htm,Kendall Hunter,RB,199.0
1978-09-05 00:00:00,33.0,97.0,8.72,5.18,28.0,2001.0,2.0,5.32,78.0,,/players/D/DaviLe21.htm,Leonard Davis,OL,370.0
1984-01-03 00:00:00,,,,,,,,,,,/players/T/TukuWi00.htm,Will Tukuafu,DL,
1987-12-18 00:00:00,23.0,105.0,7.59,4.68,32.5,2011.0,163.0,5.28,75.0,,/players/K/KilgDa00.htm,Daniel Kilgore,OL,308.0
1987-11-03 00:00:00,0.0,115.0,6.85,4.18,32.5,2011.0,36.0,4.53,77.0,,/players/K/KaepCo00.htm,Colin Kaepernick,QB,233.0
1984-09-18 00:00:00,12.0,115.0,7.37,4.46,34.5,2007.0,126.0,4.6,74.0,,/players/G/GoldDa99.htm,Dashon Goldson,DB,205.0
1984-09-20 00:00:00,0.0,0.0,0.0,0.0,0.0,2007.0,97.0,4.88,75.0,,/players/M/McDoRa99.htm,Ray McDonald,DL,276.0
1985-07-24 00:00:00,18.0,132.0,0.0,0.0,40.0,2006.0,8.0,4.4,70.0,,/players/W/WhitDo20.htm,Donte Whitner,DB,204.0
1985-01-06 00:00:00,17.0,111.0,7.0,4.37,33.5,2007.0,147.0,4.45,71.0,,/players/B/BrowTa99.htm,Tarell Brown,DB,190.0
1981-07-02 00:00:00,15.0,126.0,6.48,3.82,40.5,2005.0,9.0,4.44,72.0,,/players/R/RogeCa20.htm,Carlos Rogers,DB,196.0
1989-09-25 00:00:00,20.0,118.0,7.19,4.5,34.0,2011.0,7.0,4.74,76.0,,/players/S/SmitAl04.htm,Aldon Smith,DL,263.0
1979-09-30 00:00:00,26.0,117.0,0.0,0.0,34.0,2001.0,4.0,4.64,76.0,,/players/S/SmitJu20.htm,Justin Smith,DL,267.0
1988-08-17 00:00:00,0.0,123.0,6.88,4.08,38.5,2011.0,80.0,4.36,72.0,,/players/C/CullCh00.htm,Chris Culliver,DB,199.0
1988-03-28 00:00:00,26.0,115.0,6.91,4.59,29.5,2010.0,91.0,4.7,72.0,,/players/B/BowmNa99.htm,NaVorro Bowman,LB,242.0
1984-03-14 00:00:00,,,,,,,1.0,,,,/players/B/BrooAh21.htm,Ahmad Brooks,LB,
1987-01-10 00:00:00,12.0,113.0,0.0,0.0,32.5,2010.0,137.0,4.58,71.0,,/players/C/CoxxPe99.htm,Perrish Cox,DB,195.0
1985-01-25 00:00:00,22.0,119.0,7.23,4.46,39.0,2007.0,11.0,4.51,73.0,,/players/W/WillPa98.htm,Patrick Willis,LB,242.0
1981-09-04 00:00:00,42.0,99.0,7.79,4.66,30.5,2004.0,104.0,4.97,74.0,,/players/S/SopoIs20.htm,Isaac Sopoaga,DL,317.0
1987-11-30 00:00:00,0.0,107.0,7.22,4.37,31.0,2011.0,,4.87,74.0,,/players/D/DobbDe00.htm,Demarcus Dobbs,DL,281.0
1986-05-06 00:00:00,0.0,122.0,7.05,4.33,41.5,2009.0,,4.45,72.0,,/players/S/SpilCJ99.htm,C.J. Spillman,DB,197.0
1986-11-23 00:00:00,25.0,93.0,0.0,0.0,26.0,2009.0,244.0,5.19,75.0,,/players/J/JeanRi99.htm,Ricky Jean-Francois,DL,295.0
1985-10-28 00:00:00,14.0,119.0,6.8,4.16,38.0,2009.0,48.0,4.53,72.0,,/players/M/McBaDa99.htm,Darcel McBath,DB,198.0
1987-09-24 00:00:00,15.0,121.0,7.09,4.49,33.0,2010.0,173.0,4.67,73.0,,/players/D/DixoAn00.htm,Anthony Dixon,RB,233.0
1984-10-07 00:00:00,22.0,118.0,0.0,0.0,35.0,2008.0,71.0,4.62,73.0,,/players/G/GoodTa99.htm,Tavares Gooden,LB,234.0
1988-08-20 00:00:00,,,,,,,,,,,/players/B/BrocTr00.htm,Tramaine Brock,DB,
1985-02-16 00:00:00,20.0,113.0,6.77,4.22,31.5,2008.0,214.0,4.76,73.0,,/players/G/GranLa99.htm,Larry Grant,LB,235.0
1990-02-16 00:00:00,,,,,,,180.0,,,,/players/R/RobiTr02.htm,Trent Robinson,DB,
1974-12-09 00:00:00,,,,,,,,,,,/players/A/akersdav01.htm,David Akers,K,
1982-08-11 00:00:00,0.0,0.0,0.0,0.0,0.0,2004.0,188.0,5.0,73.0,,/players/L/LeexAn20.htm,Andy Lee,P,207.0
1976-10-14 00:00:00,,,,,,,230.0,,,,/players/J/JennBr00.htm,Brian Jennings,TE,
1989-03-21 00:00:00,26.0,98.0,7.7,4.75,27.5,2010.0,23.0,5.2,77.0,,/players/B/BulaBr20.htm,Bryan Bulaga,OL,314.0
1986-06-16 00:00:00,,,,,,,135.0,,,,/players/S/SittJo20.htm,Josh Sitton,OL,
1987-09-20 00:00:00,,,,,,,109.0,,,,/players/L/LangT.20.htm,T.J. Lang,OL,
1988-09-29 00:00:00,25.0,97.0,7.4,4.6,25.0,2010.0,169.0,4.99,76.0,,/players/N/NewhMa20.htm,Marshall Newhouse,OL,319.0
1975-06-18 00:00:00,,,,,,,,,,,/players/S/SatuJe55.htm,Jeff Saturday,OL,
1983-12-02 00:00:00,0.0,110.0,7.38,0.0,34.5,2005.0,24.0,4.71,74.0,,/players/R/RodgAa00.htm,Aaron Rodgers,QB,223.0
1985-05-31 00:00:00,0.0,123.0,7.03,4.35,31.0,2008.0,36.0,4.51,75.0,,/players/N/NelsJo00.htm,Jordy Nelson,WR,217.0
1983-09-21 00:00:00,0.0,117.0,6.68,4.16,36.5,2006.0,52.0,4.42,71.0,,/players/J/JennGr00.htm,Greg Jennings,WR,197.0
1984-03-31 00:00:00,22.0,119.0,7.06,4.2,34.0,2007.0,78.0,4.54,73.0,,/players/J/JoneJa04.htm,James Jones,WR,207.0
1987-03-26 00:00:00,20.0,117.0,7.15,4.38,27.5,2008.0,91.0,4.82,76.0,,/players/F/FinlJe00.htm,Jermichael Finley,TE,243.0
1990-08-22 00:00:00,16.0,115.0,7.08,4.34,33.5,2011.0,64.0,4.46,70.0,,/players/C/CobbRa00.htm,Randall Cobb,WR,191.0
1982-12-28 00:00:00,0.0,0.0,0.0,0.0,0.0,2005.0,4.0,4.62,70.0,,/players/B/BensCe00.htm,Cedric Benson,RB,222.0
1985-11-04 00:00:00,,,,,,,,,,,/players/C/CrabTo00.htm,Tom Crabtree,TE,
1982-09-09 00:00:00,,,,,,,,,,,/players/K/KuhnJo00.htm,John Kuhn,RB,
1988-09-10 00:00:00,20.0,111.0,7.29,4.51,33.5,2011.0,141.0,4.59,74.0,,/players/W/WillD.00.htm,D.J. Williams,TE,245.0
1987-11-16 00:00:00,,,,,,,218.0,,,,/players/T/TaylRy00.htm,Ryan Taylor,TE,
1975-02-02 00:00:00,,,,,,,213.0,,,,/players/D/DrivDo00.htm,Donald Driver,WR,
1986-05-14 00:00:00,23.0,121.0,6.9,4.18,35.5,2009.0,26.0,4.58,75.0,,/players/M/MattCl99.htm,Clay Matthews,LB,240.0
1989-01-13 00:00:00,16.0,0.0,0.0,0.0,0.0,2010.0,71.0,4.51,73.0,,/players/B/BurnMo99.htm,Morgan Burnett,DB,209.0
1990-04-12 00:00:00,35.0,124.0,7.25,4.66,38.5,2012.0,28.0,4.55,75.0,,/players/P/PerrNi00.htm,Nick Perry,DL,271.0
1976-10-07 00:00:00,,,,,,,4.0,,,,/players/W/WoodCh00.htm,Charles Woodson,DB,
1983-03-16 00:00:00,,,,,,,,,,,/players/W/WillTr99.htm,Tramon Williams,DB,
1989-02-24 00:00:00,20.0,104.0,7.35,4.45,31.0,2011.0,186.0,4.71,71.0,,/players/S/SmitD.00.htm,D.J. Smith,LB,239.0
1984-01-06 00:00:00,24.0,115.0,6.82,3.96,40.0,2006.0,5.0,4.59,73.0,,/players/H/HawkA.20.htm,A.J. Hawk,LB,248.0
1986-07-11 00:00:00,33.0,103.0,7.9,4.69,32.0,2009.0,9.0,5.12,73.0,,/players/R/RajiBJ99.htm,B.J. Raji,DL,337.0
1979-10-08 00:00:00,0.0,0.0,0.0,0.0,0.0,2001.0,29.0,5.1,74.0,,/players/P/PickRy20.htm,Ryan Pickett,DL,309.0
1984-05-21 00:00:00,,,,,,,,,,,/players/B/BushJa20.htm,Jarrett Bush,DB,
1990-04-28 00:00:00,0.0,107.0,7.6,4.56,28.5,2012.0,51.0,5.0,74.0,,/players/W/WortJe00.htm,Jerel Worthy,DL,308.0
1985-08-19 00:00:00,17.0,0.0,0.0,0.0,0.0,2008.0,32.0,4.73,76.0,,/players/M/MerlPh99.htm,Phillip Merling,DL,276.0
1987-12-08 00:00:00,,,,,,,,,,,/players/S/ShieSa00.htm,Sam Shields,DB,
1988-07-25 00:00:00,,,,,,,,,,,/players/J/JennM.00.htm,M.D. Jennings,DB,
1989-04-02 00:00:00,17.0,120.0,6.69,4.22,36.5,2012.0,133.0,4.47,71.0,,/players/M/McMiJe00.htm,Jerron McMillian,DB,203.0
1987-03-30 00:00:00,32.0,116.0,0.0,4.77,33.0,2010.0,230.0,4.83,75.0,,/players/W/WilsC.98.htm,C.J. Wilson,DL,290.0
1989-01-04 00:00:00,,,,,,,,,,,/players/M/MoseDe00.htm,Dezman Moses,LB,
1989-09-09 00:00:00,19.0,119.0,6.76,3.9,34.0,2012.0,62.0,4.47,71.0,,/players/H/HaywCa00.htm,Casey Hayward,DB,192.0
1986-04-01 00:00:00,,,,,,,218.0,,,,/players/J/JoneBr99.htm,Brad Jones,LB,
1988-12-14 00:00:00,22.0,113.0,6.98,4.25,34.5,2011.0,,4.4,71.0,,/players/S/SainBr00.htm,Brandon Saine,RB,220.0
1985-05-14 00:00:00,,,,,,,,,,,/players/F/FranRo99.htm,Rob Francois,LB,
1990-04-16 00:00:00,22.0,114.0,7.18,4.43,32.5,2012.0,163.0,4.71,74.0,,/players/M/MannTe00.htm,Terrell Manning,LB,237.0
1987-03-16 00:00:00,8.0,0.0,0.0,0.0,0.0,2009.0,,4.8,73.0,,/players/M/MastTi99.htm,Tim Masthay,P,198.0
1984-11-02 00:00:00,,,,,,,,,,,/players/G/GoodBr99.htm,Brett Goode,LB,
1989-04-18 00:00:00,,,,,,,,,,,/players/B/BarcDo00.htm,Don Barclay,OL,
1984-09-03 00:00:00,0.0,0.0,0.0,0.0,0.0,2007.0,193.0,5.18,73.0,,/players/C/CrosMa20.htm,Mason Crosby,K,212.0
1986-07-19 00:00:00,,,,,,,,,,,/players/D/DietEv00.htm,Evan Dietrich-Smith,OL,
1983-05-10 00:00:00,20.0,96.0,7.82,4.68,27.5,2006.0,59.0,5.25,80.0,,/players/T/TrueJe20.htm,Jeremy Trueblood,OL,316.0
1983-04-27 00:00:00,21.0,0.0,0.0,0.0,0.0,2006.0,,5.05,76.0,,/players/P/PennDo20.htm,Donald Penn,OL,317.0
1987-06-13 00:00:00,26.0,96.0,7.81,4.66,24.0,2010.0,205.0,5.19,75.0,,/players/L/LarsTe20.htm,Ted Larsen,OL,304.0
1986-06-01 00:00:00,35.0,107.0,7.59,4.54,26.5,2008.0,83.0,4.99,75.0,,/players/Z/ZuttJe20.htm,Jeremy Zuttah,OL,303.0
1985-05-14 00:00:00,31.0,109.0,7.91,4.68,25.5,2008.0,164.0,5.22,77.0,,/players/N/NickCa20.htm,Carl Nicks,OL,341.0
1988-01-13 00:00:00,0.0,119.0,7.11,4.43,33.5,2009.0,17.0,4.9,78.0,,/players/F/FreeJo00.htm,Josh Freeman,QB,248.0
1983-01-14 00:00:00,0.0,0.0,0.0,0.0,39.0,2005.0,61.0,4.46,77.0,,/players/J/JackVi00.htm,Vincent Jackson,WR,241.0
1987-05-18 00:00:00,8.0,116.0,6.9,4.31,33.5,2010.0,101.0,4.53,73.0,,/players/W/WillMi04.htm,Mike Williams,WR,221.0
1989-01-13 00:00:00,28.0,120.0,6.79,4.16,36.0,2012.0,31.0,4.46,69.0,,/players/M/MartDo00.htm,Doug Martin,RB,223.0
1988-07-17 00:00:00,27.0,115.0,7.03,4.4,33.0,2011.0,104.0,4.68,77.0,,/players/S/StocLu00.htm,Luke Stocker,TE,258.0
1986-11-17 00:00:00,0.0,0.0,0.0,0.0,0.0,2010.0,253.0,4.86,75.0,,/players/L/LoriEr99.htm,Erik Lorig,DL,281.0
1979-06-12 00:00:00,0.0,123.0,0.0,0.0,37.5,2003.0,24.0,4.65,75.0,,/players/C/ClarDa00.htm,Dallas Clark,TE,257.0
1987-02-13 00:00:00,16.0,117.0,0.0,4.16,35.0,2010.0,,4.59,71.0,,/players/P/ParkPr00.htm,Preston Parker,WR,199.0
1985-02-18 00:00:00,,,,,,,,,,,/players/W/WareDa00.htm,Danny Ware,RB,
1986-12-05 00:00:00,18.0,117.0,6.85,4.49,35.0,2010.0,,4.7,72.0,,/players/B/BlouLe00.htm,LeGarrette Blount,RB,241.0
1989-03-30 00:00:00,,,,,,,,,,,/players/N/NoblDa00.htm,Danny Noble,TE,
1985-10-11 00:00:00,,,,,,,,,,,/players/D/DotsDe00.htm,Demar Dotson,OL,
1990-01-23 00:00:00,19.0,119.0,7.28,4.22,36.5,2012.0,58.0,4.57,73.0,,/players/D/DaviLa00.htm,Lavonte David,LB,233.0
1989-10-27 00:00:00,0.0,0.0,0.0,0.0,0.0,2012.0,7.0,4.54,73.0,,/players/B/BarrMa00.htm,Mark Barron,LB,213.0
1985-07-24 00:00:00,16.0,123.0,6.93,4.23,36.5,2007.0,53.0,4.36,71.0,,/players/W/WrigEr99.htm,Eric Wright,DB,192.0
